Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Month,Year
6848,CA-2016-162110,2016-07-18,7/22/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1.0,0.2,3.4995,48.293099999999995,7,2016
6849,US-2016-163461,2016-06-18,6/21/2016,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2.0,0.2,26.9024,165.2576,6,2016
6850,CA-2014-101462,2014-04-20,4/25/2014,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4.0,0.0,27.5632,267.2432,4,2014
6852,US-2016-100461,2016-01-08,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.05,7.0,0.0,49.8435,792.1935,1,2016
6853,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,4.0,0.0,17.3712,265.5312,12,2017
6854,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3.0,0.0,148.491,1633.401,12,2017
6855,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4.0,0.0,14.7184,1486.5584,12,2017
6856,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,2.0,0.0,20.6816,110.6016,12,2017
6857,US-2017-162670,2017-12-23,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3.0,0.0,85.9818,634.8018,12,2017
6858,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3.0,0.0,13.5072,97.9272,4,2017
6859,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2.0,0.0,3.4686,18.2286,4,2017
6860,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5.0,0.0,3.597,58.097,4,2017
6862,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8.0,0.0,11.2896,195.6096,4,2017
6863,CA-2017-128965,2017-04-17,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3.0,0.2,-19.1058,592.2798,4,2017
6864,CA-2017-138618,2017-12-01,12/8/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.368,2.0,0.2,3.6288,22.291200000000003,12,2017
6865,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2.0,0.2,4.752,27.5616,8,2016
6866,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5.0,0.2,-20.691,420.717,8,2016
6867,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3.0,0.0,91.7892,856.6992,8,2016
6868,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2.0,0.2,-7.996,49.5752,8,2016
6870,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2.0,0.0,6.2208,32.1408,8,2016
6871,US-2016-126452,2016-08-21,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9.0,0.0,21.384,449.064,8,2016
6872,CA-2016-145009,2016-12-05,12/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,3.0,0.2,3.8844,37.35,12,2016
6873,CA-2015-162544,2015-12-16,12/19/2015,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.98,1.0,0.0,2.3406,7.320600000000001,12,2015
6875,CA-2014-124394,2014-10-17,10/22/2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3.0,0.2,-17.9964,317.9364,10,2014
6876,US-2016-121013,2016-09-05,9/10/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2.0,0.0,11.7782,61.898199999999996,9,2016
6879,US-2015-123918,2015-10-15,10/15/2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.344,1.0,0.2,1.8704,6.1456,10,2015
6881,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.4,5.0,0.0,15.552,177.552,12,2015
6883,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3.0,0.0,2.9346,443.12459999999993,12,2015
6884,CA-2015-137113,2015-12-01,12/5/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5.0,0.0,52.532,623.532,12,2015
6886,CA-2017-123036,2017-09-10,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4.0,0.2,8.8008,149.6136,9,2017
6887,CA-2017-123036,2017-09-10,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2.0,0.4,-56.3108,359.5228000000001,9,2017
6888,CA-2017-120222,2017-04-25,5/2/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3.0,0.0,8.763,65.91300000000001,4,2017
6889,CA-2017-120222,2017-04-25,5/2/2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.344,3.0,0.2,27.504,232.86719999999997,4,2017
6890,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8.0,0.0,26.7904,792.2304,9,2017
6891,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it ?Important Message? Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7.0,0.0,24.4608,381.18080000000003,9,2017
6892,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3.0,0.0,34.182,376.002,9,2017
6893,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4.0,0.0,12.4416,116.1216,9,2017
6894,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4.0,0.0,6.9088,88.1888,9,2017
6895,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2.0,0.0,119.4742,943.4342,9,2017
6896,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2.0,0.0,9.9992,78.9592,9,2017
6897,CA-2017-164756,2017-09-18,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5.0,0.0,114.9385,1337.6885,9,2017
6903,CA-2017-111220,2017-09-02,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4.0,0.2,5.6,66.39999999999999,9,2017
6905,CA-2017-111220,2017-09-02,9/8/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,5.0,0.2,-44.235,1088.181,9,2017
6906,US-2017-149006,2017-12-06,12/8/2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68,1.0,0.0,2.8836,13.5636,12,2017
6907,CA-2017-149468,2017-05-20,5/20/2017,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2.0,0.0,19.8144,102.37440000000001,5,2017
6909,US-2017-135503,2017-12-10,12/15/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2.0,0.0,4.2804,33.800399999999996,12,2017
6911,US-2017-115301,2017-07-29,8/2/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2.0,0.0,25.5112,257.4312,7,2017
6912,CA-2017-168942,2017-08-01,8/5/2017,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3.0,0.0,50.3658,609.9858,8,2017
6913,US-2017-128398,2017-05-02,5/5/2017,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4.0,0.0,59.0372,697.2772,5,2017
6914,CA-2015-104115,2015-06-12,6/16/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.984,2.0,0.2,4.1988,104.97000000000001,6,2015
6915,CA-2014-142510,2014-12-22,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1.0,0.2,9.912,115.64,12,2014
6917,CA-2014-142510,2014-12-22,12/29/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4.0,0.2,44.9616,516.2832,12,2014
6919,CA-2016-105473,2016-04-16,4/18/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3.0,0.0,0.864,87.26400000000001,4,2016
6921,CA-2017-121706,2017-02-26,3/2/2017,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7.0,0.0,99.9012,2597.4312,2,2017
6922,CA-2017-109211,2017-04-04,4/10/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1.0,0.0,8.49,25.47,4,2017
6923,CA-2015-134257,2015-03-16,3/19/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5.0,0.0,240.8595,2698.6095,3,2015
6924,CA-2015-134257,2015-03-16,3/19/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38,2.0,0.0,3.3948,18.1548,3,2015
6925,CA-2015-137925,2015-11-30,12/4/2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7.0,0.0,10.8836,176.5036,11,2015
6927,CA-2016-140046,2016-07-28,8/3/2016,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3.0,0.0,8.694,65.39399999999999,7,2016
6928,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68,4.0,0.0,25.2936,400.01360000000005,6,2016
6929,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3.0,0.0,10.3071,76.0971,6,2016
6931,CA-2016-140382,2016-06-23,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1.0,0.0,9.3906,29.3706,6,2016
6932,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1.0,0.4,-2.249,5.847399999999999,7,2014
6933,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2.0,0.4,-13.993,24.3878,7,2014
6934,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2.0,0.2,1.1994,58.7706,7,2014
6935,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2.0,0.2,4.6782,79.52940000000001,7,2014
6936,CA-2017-137365,2017-11-30,12/3/2017,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3.0,0.2,-10.7973,257.9355,11,2017
6938,CA-2014-126963,2014-06-15,6/15/2014,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544,2.0,0.2,11.8768,77.65599999999999,6,2014
6939,CA-2016-125094,2016-11-05,11/9/2016,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4.0,0.0,52.7692,1971.6492,11,2016
6940,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368,2.0,0.2,37.1084,221.37079999999997,6,2017
6941,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5.0,0.0,8.236,150.236,6,2017
6943,CA-2017-107132,2017-06-26,6/30/2017,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3.0,0.0,31.5192,237.07920000000001,6,2017
6945,CA-2014-148369,2014-09-23,9/27/2014,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4.0,0.0,5.4488,49.928799999999995,9,2014
6947,CA-2015-126466,2015-11-09,11/13/2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2.0,0.0,1.1656,6.1256,11,2015
6948,CA-2015-130365,2015-04-25,4/29/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2.0,0.2,-55.256,342.58720000000005,4,2015
6949,CA-2015-130365,2015-04-25,4/29/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3.0,0.3,-23.7822,321.9744,4,2015
6950,CA-2017-143021,2017-11-19,11/19/2017,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7.0,0.2,18.2525,415.4269,11,2017
6951,CA-2017-143021,2017-11-19,11/19/2017,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3.0,0.4,-29.3238,178.60860000000002,11,2017
6952,CA-2015-161767,2015-11-20,11/24/2015,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2.0,0.4,55.9986,823.9794,11,2015
6953,CA-2015-129917,2015-10-02,10/3/2015,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3.0,0.2,4.1328,37.1952,10,2015
6954,CA-2015-129917,2015-10-02,10/3/2015,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4.0,0.2,19.4184,222.9768,10,2015
6956,CA-2015-115420,2015-04-25,5/2/2015,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2.0,0.0,9.8164,52.4964,4,2015
6957,CA-2016-157588,2016-07-14,7/19/2016,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5.0,0.0,17.108,199.108,7,2016
6958,CA-2016-157588,2016-07-14,7/19/2016,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1.0,0.0,15.525,67.275,7,2016
6959,CA-2015-167255,2015-09-27,9/29/2015,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1.0,0.0,4.3428,19.852800000000002,9,2015
6960,CA-2015-167255,2015-09-27,9/29/2015,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3.0,0.0,73.41,513.87,9,2015
6961,CA-2015-167255,2015-09-27,9/29/2015,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2.0,0.0,6.2208,32.1408,9,2015
6962,CA-2017-162096,2017-11-10,11/10/2017,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3.0,0.0,2.106,25.506,11,2017
6963,CA-2016-157161,2016-07-16,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5.0,0.0,4.794,55.794,7,2016
6964,CA-2016-157161,2016-07-16,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3.0,0.0,5.58,72.54,7,2016
6965,CA-2016-157161,2016-07-16,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5.0,0.0,11.086,131.586,7,2016
6966,CA-2016-157161,2016-07-16,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive  Hardware Encrypted USB flash drive - 16 GB,75.98,2.0,0.0,18.2352,170.1952,7,2016
6967,CA-2016-157161,2016-07-16,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2.0,0.0,3.1654,16.0854,7,2016
6968,CA-2016-157161,2016-07-16,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9.0,0.0,28.8576,569.9376,7,2016
6970,CA-2016-163937,2016-01-10,1/13/2016,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5.0,0.0,7.7035,131.9535,1,2016
6971,CA-2017-153822,2017-09-19,9/25/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2.0,0.2,-2.5248,20.198400000000003,9,2017
6972,CA-2017-153822,2017-09-19,9/25/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2.0,0.2,4.4792,165.7304,9,2017
6973,CA-2017-153822,2017-09-19,9/25/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2.0,0.2,29.495,878.951,9,2017
6975,CA-2017-146185,2017-09-15,9/19/2017,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2.0,0.2,8.3328,65.47200000000001,9,2017
6976,CA-2015-112144,2015-06-28,7/2/2015,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2.0,0.2,1.9926,12.6198,6,2015
